violation_desc,issue_datetime,fine,issuing_agency,lat,lon,zip_code
METER EXPIRED CC,2017-11-24T14:02:00Z,36,PPA,39.949092,-75.153955,19107
EXPIRED INSPECTION,2017-11-24T10:59:00Z,41,PPA,39.944623,-75.182198,19146
OVER TIME LIMIT,2017-11-01T13:18:00Z,26,PPA,39.917483,-75.16738,19148
METER EXPIRED CC,2017-11-09T20:03:00Z,36,PPA,39.951445,-75.167722,19103
METER EXPIRED,2017-11-09T09:20:00Z,26,PPA,39.917792,-75.171068,19148
METER EXPIRED CC,2017-11-29T19:32:00Z,36,PPA,39.9539,-75.202738,19104
HP RESERVED SPACE,2017-11-09T13:46:00Z,301,PPA,39.952607,-75.169382,19106
METER EXPIRED CC,2017-11-09T12:33:00Z,36,PPA,39.959655,-75.166937,19103
METER EXPIRED,2017-11-21T13:44:00Z,26,PPA,40.01207,-75.08803,19124
METER EXPIRED CC,2017-11-09T15:34:00Z,36,PPA,39.953402,-75.19818,19104
METER EXPIRED CC,2017-11-15T16:14:00Z,36,PPA,39.942152,-75.153195,19147
HP RAMP BLOCKED,2017-11-14T15:19:00Z,76,PPA,40.024705,-75.220657,19127
BUS ONLY ZONE   CC,2017-11-30T19:50:00Z,76,PPA,39.963118,-75.168083,19130
STOP PROHIBITED CC,2017-11-09T11:54:00Z,76,PPA,39.955315,-75.154315,19107
LOADING ZONE   CC,2017-11-09T11:28:00Z,51,PPA,39.949712,-75.157172,19107
OVER TIME LIMIT,2017-11-30T23:12:00Z,26,PPA,39.933427,-75.172693,19146
METER EXPIRED CC,2017-11-09T13:36:00Z,36,PPA,39.947755,-75.15704,19107
METER EXPIRED CC,2017-11-09T19:08:00Z,36,PPA,39.951988,-75.185918,19104
METER EXPIRED CC,2017-11-09T19:17:00Z,36,PPA,39.952048,-75.190068,19104
HP RESERVED SPACE,2017-11-09T19:20:00Z,301,PPA,39.950682,-75.191275,19104
EXPIRED INSPECTION,2017-11-09T19:22:00Z,41,PPA,39.950657,-75.191188,19104
METER EXPIRED CC,2017-11-09T11:21:00Z,36,PPA,39.950305,-75.156898,19107
METER EXPIRED CC,2017-11-09T19:37:00Z,36,PPA,39.954087,-75.189378,19104
METER EXPIRED CC,2017-11-09T10:22:00Z,36,PPA,39.955077,-75.157717,19107
METER EXPIRED CC,2017-11-09T11:33:00Z,36,PPA,39.953312,-75.154455,19107
METER EXPIRED CC,2017-11-09T11:46:00Z,36,PPA,39.953995,-75.158612,19107
STOP PROHIBITED CC,2017-11-09T15:23:00Z,76,PPA,39.953647,-75.154745,19107
STOP PROHIBITED CC,2017-11-09T15:53:00Z,76,PPA,39.951325,-75.190688,19104
METER EXPIRED CC,2017-11-22T21:29:00Z,36,PPA,39.948527,-75.166052,19102
METER EXPIRED,2017-11-08T10:59:00Z,26,PPA,39.984857,-75.24684,19151
STOP PROHIBITED CC,2017-11-15T11:20:00Z,76,PPA,39.946208,-75.163452,19107
OVER TIME LIMIT,2017-11-21T14:34:00Z,26,PPA,39.94265,-75.176892,19146
OVER TIME LIMIT,2017-11-28T12:26:00Z,26,PPA,39.942665,-75.17712,19146
LOADING ZONE,2017-11-04T13:44:00Z,31,PPA,39.967273,-75.1697,19130
EXPIRED INSPECTION,2017-11-28T16:15:00Z,41,PPA,40.058768,-75.189875,19119
METER EXPIRED,2017-11-09T12:55:00Z,26,PPA,39.956897,-75.22469,19139
PARKING PROHBITED,2017-11-09T13:17:00Z,41,PPA,40.069385,-75.199568,19118
METER EXPIRED CC,2017-11-09T17:39:00Z,36,PPA,39.948295,-75.143163,19106
PASSENGR LOADNG ZONE,2017-11-09T12:58:00Z,31,PPA,39.949658,-75.153563,19106
METER EXPIRED CC,2017-11-09T10:51:00Z,36,PPA,39.959162,-75.151995,19123
DOUBLE PARKED,2017-11-19T05:00:00Z,51,POLICE,39.9628357,-75.23477458,19139
PARKING PROHBITED CC,2017-11-09T13:35:00Z,51,PPA,39.957328,-75.156177,19107
PARKING PROHBITED CC,2017-11-13T10:56:00Z,51,PPA,39.957293,-75.15611,19107
EXPIRED INSPECTION,2017-11-21T13:10:00Z,41,PPA,39.95452,-75.148347,19106
METER EXPIRED CC,2017-11-08T11:02:00Z,36,PPA,39.949417,-75.143857,19106
METER EXPIRED CC,2017-11-08T11:56:00Z,36,PPA,39.947155,-75.1457,19106
METER EXPIRED CC,2017-11-08T12:42:00Z,36,PPA,39.948505,-75.14472,19106
METER EXPIRED CC,2017-11-08T13:10:00Z,36,PPA,39.95014,-75.145172,19106
METER EXPIRED CC,2017-11-10T23:11:00Z,36,PPA,39.960505,-75.170337,19130
OVER TIME LIMIT,2017-11-07T15:23:00Z,26,PPA,39.982957,-75.162322,19121
OVER TIME LIMIT,2017-11-27T10:11:00Z,26,PPA,39.983412,-75.162467,19121
OVER TIME LIMIT,2017-11-28T12:22:00Z,26,PPA,39.983475,-75.162428,19121
OVER TIME LIMIT,2017-11-14T14:37:00Z,26,PPA,39.984592,-75.160385,19121
METER EXPIRED CC,2017-11-05T16:05:00Z,36,PPA,39.954437,-75.189315,19104
FIRE HYDRANT,2017-11-14T03:20:00Z,76,POLICE,39.97710684,-75.24898943,19151
METER EXPIRED,2017-11-16T12:58:00Z,26,PPA,40.03256,-75.214095,19128
OVER TIME LIMIT,2017-11-10T21:45:00Z,26,PPA,39.940205,-75.17518,19146
HP RESERVED SPACE,2017-11-09T11:12:00Z,301,PPA,39.95013,-75.169618,19103
PARKING PROHBITED CC,2017-11-09T08:53:00Z,51,PPA,39.951493,-75.167377,19102
OVER TIME LIMIT,2017-11-04T10:35:00Z,26,PPA,39.96224736,-75.18720402,19104
OVER TIME LIMIT,2017-11-24T11:12:00Z,26,PPA,39.964348,-75.188868,19104
METER EXPIRED CC,2017-11-22T12:00:00Z,36,PPA,39.94869,-75.154345,19107
METER EXPIRED CC,2017-11-26T16:12:00Z,36,PPA,39.949808,-75.154943,19107
OVER TIME LIMIT,2017-11-27T14:27:00Z,26,PPA,40.007833,-75.153235,19140
METER EXPIRED CC,2017-11-24T15:06:00Z,36,PPA,39.9512,-75.191043,19104
METER EXPIRED CC,2017-11-04T17:37:00Z,36,PPA,39.95506,-75.198127,19104
METER EXPIRED CC,2017-11-27T13:50:00Z,36,PPA,39.95023,-75.145448,19106
PARKING PROHBITED CC,2017-11-09T09:11:00Z,51,PPA,39.950628,-75.168167,19103
STOP PROHIBITED CC,2017-11-25T17:39:00Z,76,PPA,39.941933,-75.151547,19147
OVER TIME LIMIT,2017-11-09T12:30:00Z,26,PPA,39.943383,-75.172102,19146
METER EXPIRED CC,2017-11-30T15:37:00Z,36,PPA,39.96018,-75.167447,19103
METER EXPIRED CC,2017-11-04T10:46:00Z,36,PPA,39.957403,-75.171602,19103
METER EXPIRED CC,2017-11-29T12:39:00Z,36,PPA,39.952308,-75.145242,19106
EXPIRED INSPECTION,2017-11-27T15:22:00Z,41,PPA,39.94299,-75.1585,19147
OVER TIME LIMIT,2017-11-20T21:07:00Z,26,PPA,39.984637,-75.158277,19121
TAXI STAND,2017-11-10T17:39:00Z,31,PPA,39.95018,-75.145915,19106
METER EXPIRED,2017-11-09T15:24:00Z,26,PPA,40.075558,-75.205527,19118
METER EXPIRED,2017-11-09T16:46:00Z,26,PPA,40.060263,-75.191308,19119
METER EXPIRED,2017-11-09T16:47:00Z,26,PPA,40.059975,-75.190977,19119
METER EXPIRED,2017-11-09T16:51:00Z,26,PPA,40.059538,-75.190517,19119
STOPPING PROHIBITED,2017-11-09T16:55:00Z,51,PPA,40.059982,-75.190807,19119
METER EXPIRED CC,2017-11-09T11:06:00Z,36,PPA,39.950772,-75.170783,19103
METER EXPIRED CC,2017-11-30T11:19:00Z,36,PPA,39.950287,-75.156952,19107
STOP PROHIBITED CC,2017-11-09T12:19:00Z,76,PPA,39.950707,-75.170778,19103
METER EXPIRED CC,2017-11-09T09:25:00Z,36,PPA,39.961838,-75.15891,19123
STOPPING PROHIBITED,2017-11-22T12:20:00Z,51,PPA,39.926352,-75.233207,19142
METER EXPIRED CC,2017-11-09T12:23:00Z,36,PPA,39.95356,-75.196912,19104
PASSENGR LOADNG ZONE,2017-11-09T13:27:00Z,31,PPA,39.953335,-75.19614,19104
STOP PROHIBITED CC,2017-11-16T18:07:00Z,76,PPA,39.951222,-75.170648,19103
METER EXPIRED CC,2017-11-09T18:59:00Z,36,PPA,39.951262,-75.180447,19103
OVER TIME LIMIT,2017-11-09T11:40:00Z,26,PPA,40.001727,-75.150638,19140
OVER TIME LIMIT,2017-11-01T11:08:00Z,26,PPA,40.014657,-75.086938,19124
STOPPING PROHIBITED,2017-11-12T16:12:00Z,51,PPA,40.010355,-75.194647,19129
OVER TIME LIMIT,2017-11-28T13:07:00Z,26,PPA,39.939763,-75.173483,19146
STREET CLEANING,2017-11-14T08:21:00Z,31,PPA,40.049057,-75.096123,19111
METER EXPIRED,2017-11-27T14:28:00Z,26,PPA,40.074875,-75.204515,19118
STOP PROHIBITED CC,2017-11-16T15:36:00Z,76,PPA,39.951752,-75.166263,19102
PASSENGR LOADNG ZONE,2017-11-30T21:08:00Z,31,PPA,39.959512,-75.197997,19104
METER EXPIRED CC,2017-11-19T12:27:00Z,36,PPA,39.948067,-75.14939,19106
HP RESERVED SPACE,2017-11-06T16:11:00Z,301,POLICE,40.03883475,-75.10983426,19120
OVER TIME LIMIT CC,2017-11-09T12:30:00Z,36,PPA,39.941818,-75.15731,19147
OVER TIME LIMIT,2017-11-30T11:32:00Z,26,PPA,39.940098,-75.15925,19147
METER EXPIRED CC,2017-11-09T19:30:00Z,36,PPA,39.961968,-75.168075,19130
DOUBLE PARKED,2017-11-03T09:55:00Z,51,POLICE,39.98652185,-75.16193445,19121
OVER TIME LIMIT,2017-11-06T21:23:00Z,26,PPA,39.929753,-75.15332,19147
FIRE HYDRANT,2017-11-15T19:51:00Z,76,PPA,39.929758,-75.153415,19147
METER EXPIRED CC,2017-11-09T19:41:00Z,36,PPA,39.962122,-75.16827,19130
METER EXPIRED CC,2017-11-09T15:23:00Z,36,PPA,39.955752,-75.138833,19106
METER EXPIRED CC,2017-11-30T22:30:00Z,36,PPA,39.942013,-75.151278,19147
STOPPING PROHIBITED,2017-11-09T16:17:00Z,51,PPA,39.9384,-75.158115,19147
STOPPING PROHIBITED,2017-11-03T11:36:00Z,51,PPA,40.037925,-75.139513,19141
OVER TIME LIMIT,2017-11-08T10:56:00Z,26,PPA,39.974938,-75.156527,19122
PARKING PROHBITED,2017-11-02T12:08:00Z,41,PPA,39.948807,-75.221142,19143
METER EXPIRED CC,2017-11-10T17:10:00Z,36,PPA,39.941948,-75.151678,19147
PARKING PROHBITED CC,2017-11-13T11:24:00Z,51,PPA,39.951265,-75.145638,19106
EXPIRED INSPECTION,2017-11-21T10:07:00Z,41,PPA,39.964475,-75.17195,19130
STOP PROHIBITED CC,2017-11-15T13:02:00Z,76,PPA,39.953577,-75.197803,19104
STOPPING PROHIBITED,2017-11-11T07:37:00Z,51,POLICE,39.93843646,-75.15858624,19147
PRIVATE PROPERTY,2017-11-09T18:00:00Z,26,PPA,39.978218,-75.158782,19121
BUS ONLY ZONE,2017-11-09T16:56:00Z,51,PPA,39.995417,-75.115438,19134
METER EXPIRED,2017-11-09T12:10:00Z,26,PPA,39.994252,-75.117468,19134
METER EXPIRED CC,2017-11-08T23:45:00Z,36,PPA,39.941423,-75.148085,19147
BUS ONLY ZONE,2017-11-12T12:17:00Z,51,PPA,39.953085,-75.214415,19139
OVER TIME LIMIT,2017-11-12T00:54:00Z,26,PPA,39.961483,-75.139478,19123
OVER TIME LIMIT,2017-11-12T10:38:00Z,26,PPA,39.961492,-75.139372,19123
STOPPING PROHIBITED,2017-11-22T13:17:00Z,51,PPA,39.936725,-75.15836,19147
OVER TIME LIMIT,2017-11-12T01:05:00Z,26,PPA,39.966908,-75.138202,19123
METER EXPIRED CC,2017-11-14T15:27:00Z,36,PPA,39.9423,-75.154567,19147
METER EXPIRED CC,2017-11-13T13:35:00Z,36,PPA,39.948423,-75.144612,19106
BUS ONLY ZONE   CC,2017-11-13T14:18:00Z,76,PPA,39.95213,-75.145402,19106
METER EXPIRED CC,2017-11-13T17:49:00Z,36,PPA,39.956867,-75.191228,19104
METER EXPIRED CC,2017-11-07T11:19:00Z,36,PPA,39.941135,-75.14925,19147
METER EXPIRED CC,2017-11-24T14:52:00Z,36,PPA,39.951222,-75.17584,19103
METER EXPIRED CC,2017-11-14T18:17:00Z,36,PPA,39.959282,-75.15187,19123
PARKING PROHBITED,2017-11-25T03:30:00Z,41,POLICE,39.96181879,-75.24281699,19139
STOPPING PROHIBITED,2017-11-22T11:57:00Z,51,PPA,39.955983,-75.225722,19139
STOP PROHIBITED CC,2017-11-18T11:50:00Z,76,PPA,39.955293,-75.155172,19107
STOP PROHIBITED CC,2017-11-30T11:59:00Z,76,PPA,39.956372,-75.15401,19107
STOPPING PROHIBITED,2017-11-03T18:47:00Z,51,POLICE,39.98845204,-75.23756672,19131
METER EXPIRED CC,2017-11-10T13:14:00Z,36,PPA,39.956847,-75.162497,19107
METER EXPIRED CC,2017-11-03T11:55:00Z,36,PPA,39.954757,-75.200525,19104
METER EXPIRED CC,2017-11-11T19:40:00Z,36,PPA,39.943378,-75.162383,19147
STOP PROHIBITED CC,2017-11-30T13:06:00Z,76,PPA,39.950757,-75.194335,19104
EXPIRED INSPECTION,2017-11-25T16:41:00Z,41,PPA,39.951227,-75.1783,19103
FIRE HYDRANT,2017-11-07T00:57:00Z,76,POLICE,40.06458133,-75.15111376,19138
EXPIRED INSPECTION,2017-11-10T16:10:00Z,41,POLICE,39.91675376,-75.22994411,19142
FIRE HYDRANT,2017-11-09T10:04:00Z,76,PPA,39.977703,-75.149407,19122
METER EXPIRED CC,2017-11-01T10:03:00Z,36,PPA,39.954022,-75.202743,19104
OVER TIME LIMIT CC,2017-11-24T13:35:00Z,36,PPA,39.945978,-75.180155,19146
METER EXPIRED CC,2017-11-17T13:27:00Z,36,PPA,39.9481,-75.156182,19107
PARKING PROHBITED CC,2017-11-24T09:23:00Z,51,PPA,39.948818,-75.15446,19107
OVER TIME LIMIT,2017-11-29T11:35:00Z,26,PPA,39.95565,-75.208075,19104
METER EXPIRED CC,2017-11-02T15:57:00Z,36,PPA,39.947498,-75.148732,19106
METER EXPIRED,2017-11-02T11:58:00Z,26,PPA,40.03695884,-75.04031847,19136
STOPPING PROHIBITED,2017-11-09T16:08:00Z,51,PPA,39.979655,-75.157648,19121
METER EXPIRED CC,2017-11-09T11:10:00Z,36,PPA,39.952225,-75.146343,19106
METER EXPIRED CC,2017-11-09T21:19:00Z,36,PPA,39.954553,-75.15669,19107
STOPPING PROHIBITED,2017-11-17T23:06:00Z,51,PPA,40.031983,-75.230028,19127
STOPPING PROHIBITED,2017-11-18T23:10:00Z,51,PPA,40.032037,-75.230023,19127
METER EXPIRED CC,2017-11-01T11:27:00Z,36,PPA,39.951782,-75.141953,19106
TAXI STAND,2017-11-09T11:14:00Z,31,PPA,39.953818,-75.167192,19103
OVER TIME LIMIT,2017-11-07T13:46:00Z,26,PPA,39.951038,-75.23047,19143
EXPIRED INSPECTION,2017-11-18T10:10:00Z,41,PPA,40.025253,-75.223002,19127
METER EXPIRED,2017-11-09T11:40:00Z,26,PPA,39.9224,-75.170178,19145
METER EXPIRED,2017-11-09T16:04:00Z,26,PPA,40.07567,-75.205807,19118
EXPIRED INSPECTION,2017-11-21T12:06:00Z,41,PPA,39.963923,-75.190178,19104
SIDEWALK,2017-11-29T11:11:00Z,51,POLICE,39.99518974,-75.18284849,19132
EXPIRED INSPECTION,2017-11-16T14:09:00Z,41,PPA,39.954895,-75.19584,19104
SIDEWALK   CC,2017-11-03T21:22:00Z,76,PPA,39.955433,-75.156092,19106
METER EXPIRED CC,2017-11-09T16:03:00Z,36,PPA,39.942867,-75.159172,19147
SIDEWALK,2017-11-09T12:09:00Z,51,PPA,39.956687,-75.204685,19104
EXPIRED INSPECTION,2017-11-08T13:20:00Z,41,PPA,40.037392,-75.176147,19144
EXPIRED INSPECTION,2017-11-29T12:31:00Z,41,POLICE,40.06097844,-75.17755394,19119
METER EXPIRED CC,2017-11-04T10:12:00Z,36,PPA,39.952268,-75.174912,19103
METER EXPIRED,2017-11-14T11:35:00Z,26,PPA,39.928655,-75.230172,19142
STOP PROHIBITED CC,2017-11-09T10:15:00Z,76,PPA,39.948163,-75.171232,19103
STOPPING PROHIBITED,2017-11-27T11:31:00Z,51,PPA,40.03292,-75.178345,19144
PARKING PROHBITED,2017-11-02T07:18:00Z,41,POLICE,39.92348939,-75.16772638,19148
METER EXPIRED CC,2017-11-29T11:01:00Z,36,PPA,39.96087,-75.166687,19130
OVER TIME LIMIT,2017-11-09T11:08:00Z,26,PPA,39.96103,-75.18932,19104
METER EXPIRED,2017-11-21T16:16:00Z,26,PPA,40.037498,-75.03917,19136
OVER TIME LIMIT,2017-11-06T11:19:00Z,26,PPA,39.963153,-75.191508,19104
OVER TIME LIMIT,2017-11-07T18:19:00Z,26,PPA,39.96329,-75.191423,19104
OVER TIME LIMIT,2017-11-08T11:01:00Z,26,PPA,39.963248,-75.191567,19104
OVER TIME LIMIT,2017-11-09T11:34:00Z,26,PPA,39.96325,-75.191483,19104
STOP PROHIBITED CC,2017-11-19T05:50:00Z,76,POLICE,39.96180876,-75.19118448,19104
OVER TIME LIMIT,2017-11-09T13:18:00Z,26,PPA,39.961755,-75.188623,19104
UNREG/ABANDONED VEH,2017-11-13T07:30:00Z,301,POLICE,39.96964825,-75.25201776,19151
OVER TIME LIMIT,2017-11-14T13:41:00Z,26,PPA,39.94847,-75.210492,19104
OVER TIME LIMIT,2017-11-16T13:41:00Z,26,PPA,39.94825204,-75.21030306,19104
BUS ONLY ZONE,2017-11-30T04:21:00Z,51,POLICE,40.04527064,-75.12353447,19120
PARKING PROHBITED CC,2017-11-03T14:59:00Z,51,PPA,39.95413,-75.163663,19107
STOP PROHIBITED CC,2017-11-11T01:06:00Z,76,PPA,39.95465,-75.157083,19107
SIDEWALK,2017-11-09T19:55:00Z,51,POLICE,39.9943007,-75.12686901,19134
METER EXPIRED CC,2017-11-16T21:30:00Z,36,PPA,39.95488,-75.157608,19107
OVER TIME LIMIT,2017-11-20T13:50:00Z,26,PPA,40.077753,-75.210102,19118
OVER TIME LIMIT,2017-11-13T21:13:00Z,26,PPA,39.93015,-75.174643,19145
OVER TIME LIMIT,2017-11-13T21:45:00Z,26,PPA,39.926062,-75.175947,19145
METER EXPIRED CC,2017-11-29T17:39:00Z,36,PPA,39.941082,-75.149232,19147
METER EXPIRED CC,2017-11-13T17:59:00Z,36,PPA,39.956952,-75.192808,19104
STOP PROHIBITED CC,2017-11-02T14:15:00Z,76,PPA,39.958322,-75.159492,19107
METER EXPIRED,2017-11-09T11:59:00Z,26,PPA,40.075497,-75.205475,19118
METER EXPIRED,2017-11-08T12:25:00Z,26,PPA,39.923447,-75.16996,19145
METER EXPIRED,2017-11-06T13:46:00Z,26,PPA,40.026875,-75.14734,19141
METER EXPIRED CC,2017-11-17T20:44:00Z,36,PPA,39.941748,-75.149875,19147
BUS ONLY ZONE,2017-11-13T11:32:00Z,51,PPA,40.021682,-75.079277,19124
STOP PROHIBITED CC,2017-11-17T19:48:00Z,76,PPA,39.954025,-75.160047,19107
METER EXPIRED CC,2017-11-11T20:55:00Z,36,PPA,39.941443,-75.149325,19147
OVER TIME LIMIT,2017-11-09T16:00:00Z,26,PPA,39.966333,-75.169978,19130
BUS ONLY ZONE,2017-11-24T09:27:00Z,51,PPA,39.922962,-75.157835,19148
BUS ONLY ZONE,2017-11-29T14:08:00Z,51,PPA,39.922898,-75.157847,19148
EXPIRED INSPECTION,2017-11-11T10:35:00Z,41,POLICE,39.93523606,-75.22266896,19143
BLOCKING DRIVEWAY,2017-11-11T19:46:00Z,51,POLICE,39.91901318,-75.2410135,19142
SIDEWALK,2017-11-11T21:05:00Z,51,POLICE,39.92836468,-75.23241218,19142
METER EXPIRED CC,2017-11-30T15:49:00Z,36,PPA,39.95504,-75.174887,19103
EXPIRED INSPECTION,2017-11-11T16:02:00Z,41,POLICE,39.9163312,-75.22944742,19142
EXPIRED INSPECTION,2017-11-16T12:58:00Z,41,PPA,39.951125,-75.178823,19103
FIRE HYDRANT,2017-11-11T08:49:00Z,76,POLICE,39.94035567,-75.21762376,19143
EXPIRED INSPECTION,2017-11-11T09:24:00Z,41,POLICE,39.94509628,-75.22933123,19143
STOP PROHIBITED CC,2017-11-13T12:38:00Z,76,PPA,39.953795,-75.156552,19107
STOPPING PROHIBITED,2017-11-13T17:20:00Z,51,PPA,40.019917,-75.080848,19124
EXPIRED INSPECTION,2017-11-13T17:24:00Z,41,PPA,40.021318,-75.079738,19124
METER EXPIRED,2017-11-13T13:50:00Z,26,PPA,40.022065,-75.077665,19124
STOPPING PROHIBITED,2017-11-13T14:08:00Z,51,PPA,40.020018,-75.080688,19124
EXPIRED INSPECTION,2017-11-13T08:57:00Z,41,PPA,39.95364845,-75.15707809,19107
METER EXPIRED CC,2017-11-13T11:45:00Z,36,PPA,39.956172,-75.158722,19107
METER EXPIRED CC,2017-11-13T12:18:00Z,36,PPA,39.956692,-75.15888,19107
METER EXPIRED CC,2017-11-27T12:02:00Z,36,PPA,39.956722,-75.15883,19107
PARKING PROHBITED,2017-11-12T11:15:00Z,41,POLICE,39.89982533,-75.23897869,19153
METER EXPIRED CC,2017-11-29T22:40:00Z,36,PPA,39.942042,-75.15195,19147
METER EXPIRED,2017-11-11T20:16:00Z,26,PPA,39.927365,-75.166527,19148
METER EXPIRED,2017-11-20T14:51:00Z,26,PPA,39.97894,-75.160053,19121
METER EXPIRED CC,2017-11-03T13:34:00Z,36,PPA,39.953567,-75.197348,19104
METER EXPIRED CC,2017-11-14T19:34:00Z,36,PPA,39.948958,-75.146032,19106
OVER TIME LIMIT,2017-11-03T12:24:00Z,26,PPA,39.983037,-75.163233,19121
METER EXPIRED CC,2017-11-11T10:45:00Z,36,PPA,39.955555,-75.15576,19107
METER EXPIRED,2017-11-28T17:18:00Z,26,PPA,39.924635,-75.169543,19145
FIRE HYDRANT,2017-11-13T11:03:00Z,76,PPA,39.960797,-75.155447,19123
EXPIRED INSPECTION,2017-11-13T12:53:00Z,41,PPA,40.016992,-75.084582,19124
PARKING PROHBITED,2017-11-13T12:55:00Z,41,PPA,40.017002,-75.084545,19124
STOP PROHIBITED CC,2017-11-03T20:09:00Z,76,PPA,39.947698,-75.157525,19107
STOPPING PROHIBITED,2017-11-13T13:17:00Z,51,PPA,40.017188,-75.083093,19124
METER EXPIRED,2017-11-13T11:22:00Z,26,PPA,40.015197,-75.08498,19124
HP RESERVED SPACE,2017-11-04T20:06:00Z,301,PPA,39.941743,-75.150613,19147
METER EXPIRED,2017-11-13T11:26:00Z,26,PPA,40.015657,-75.084643,19124
METER EXPIRED,2017-11-13T13:37:00Z,26,PPA,40.016413,-75.084025,19124
METER EXPIRED CC,2017-11-13T15:47:00Z,36,PPA,39.948813,-75.153163,19106
METER EXPIRED CC,2017-11-13T20:18:00Z,36,PPA,39.94987,-75.15522,19107
METER EXPIRED,2017-11-01T16:19:00Z,26,PPA,39.928702,-75.22976,19142
DOUBLE PARKED  CC,2017-11-19T00:30:00Z,76,POLICE,39.94716283,-75.14959054,19106
METER EXPIRED CC,2017-11-06T15:29:00Z,36,PPA,39.953935,-75.200665,19104
HP RESERVED SPACE,2017-11-30T12:08:00Z,301,PPA,39.950143,-75.151897,19106
FIRE HYDRANT,2017-11-09T11:43:00Z,76,PPA,39.93518,-75.17546,19146
CROSSWALK,2017-11-14T08:57:00Z,51,PPA,39.92114,-75.155882,19148
PARKING PROHBITED CC,2017-11-21T15:51:00Z,51,PPA,39.952948,-75.176583,19103
CROSSWALK,2017-11-24T10:06:00Z,51,PPA,39.921325,-75.156908,19148
EXPIRED INSPECTION,2017-11-28T16:31:00Z,41,PPA,39.95314,-75.202932,19104
METER EXPIRED,2017-11-28T16:32:00Z,26,PPA,39.953112,-75.203015,19104
CORNER CLEARANCE,2017-11-29T09:10:00Z,51,PPA,40.019963,-75.111555,19120
FIRE HYDRANT,2017-11-29T09:27:00Z,76,PPA,40.03648,-75.082587,19149
EXPIRED INSPECTION,2017-11-01T07:21:00Z,41,PPA,39.95600297,-75.16087797,19107
EXPIRED INSPECTION,2017-11-21T12:06:00Z,41,PPA,39.935637,-75.158617,19147
EXPIRED INSPECTION,2017-11-10T09:50:00Z,41,POLICE,40.03373939,-75.10854009,19120
OVER TIME LIMIT,2017-11-30T13:26:00Z,26,PPA,39.983392,-75.162593,19121
EXPIRED INSPECTION,2017-11-30T10:11:00Z,41,PPA,39.9512,-75.170755,19103
METER EXPIRED,2017-11-21T12:32:00Z,26,PPA,40.052802,-75.064677,19152
METER EXPIRED CC,2017-11-25T09:48:00Z,36,PPA,39.949893,-75.15488,19107
METER EXPIRED CC,2017-11-22T11:15:00Z,36,PPA,39.952538,-75.195358,19104
METER EXPIRED CC,2017-11-30T17:32:00Z,36,PPA,39.941083,-75.150742,19147
METER EXPIRED CC,2017-11-12T13:46:00Z,36,PPA,39.95371,-75.192678,19104
EXPIRED INSPECTION,2017-11-01T21:09:00Z,41,POLICE,39.92190904,-75.22997685,19142
METER EXPIRED CC,2017-11-09T15:12:00Z,36,PPA,39.943955,-75.168263,19146
METER EXPIRED CC,2017-11-09T15:23:00Z,36,PPA,39.943942,-75.168252,19146
STOP PROHIBITED CC,2017-11-17T11:25:00Z,76,PPA,39.948773,-75.159788,19107
HP RESERVED SPACE,2017-11-01T16:35:00Z,301,PPA,39.926295,-75.233268,19142
METER EXPIRED CC,2017-11-27T14:16:00Z,36,PPA,39.956007,-75.202257,19104
PARKING PROHBITED,2017-11-30T10:15:00Z,41,PPA,39.966803,-75.176712,19130
METER EXPIRED CC,2017-11-08T15:52:00Z,36,PPA,39.94888,-75.17039,19103
METER EXPIRED CC,2017-11-08T21:25:00Z,36,PPA,39.948127,-75.15344,19106
METER EXPIRED,2017-11-08T18:28:00Z,26,PPA,39.927935,-75.16574,19148
STOP PROHIBITED CC,2017-11-08T15:02:00Z,76,PPA,39.958627,-75.189143,19104
STOPPING PROHIBITED,2017-11-30T11:16:00Z,51,PPA,40.022448,-75.077983,19124
METER EXPIRED,2017-11-13T16:20:00Z,26,PPA,40.076163,-75.205512,19118
METER EXPIRED CC,2017-11-02T18:12:00Z,36,PPA,39.953693,-75.173732,19103
PARKING PROHBITED CC,2017-11-07T07:51:00Z,51,PPA,39.950413,-75.165083,19102
PARKING PROHBITED CC,2017-11-13T09:35:00Z,51,PPA,39.949063,-75.162755,19107
STOPPING PROHIBITED,2017-11-08T20:42:00Z,51,PPA,39.92337,-75.182145,19145
METER EXPIRED CC,2017-11-13T10:19:00Z,36,PPA,39.954288,-75.17425,19103
METER EXPIRED,2017-11-13T12:34:00Z,26,PPA,39.993327,-75.13992,19133
METER EXPIRED,2017-11-13T13:40:00Z,26,PPA,39.985785,-75.13203,19133
EXPIRED INSPECTION,2017-11-13T12:14:00Z,41,PPA,39.952793,-75.175555,19103
METER EXPIRED,2017-11-13T11:41:00Z,26,PPA,40.037943,-75.176545,19144
STOPPING PROHIBITED,2017-11-13T16:07:00Z,51,PPA,40.003358,-75.15261,19140
EXPIRED INSPECTION,2017-11-13T11:29:00Z,41,PPA,40.03694,-75.175747,19144
METER EXPIRED CC,2017-11-13T17:17:00Z,36,PPA,39.951435,-75.147055,19106
METER EXPIRED CC,2017-11-15T17:30:00Z,36,PPA,39.941047,-75.149167,19147
EXPIRED INSPECTION,2017-11-28T14:09:00Z,41,PPA,39.940867,-75.149907,19147
STOP PROHIBITED CC,2017-11-08T11:01:00Z,76,PPA,39.95285,-75.167385,19103
